nctId,type,statement
NCT02917031,Inclusion,Women of childbearing potential (WOCBP): Must be using appropriate birth control to avoid pregnancy throughout the study and for up to 4 weeks after the last dose of investigational product Must have a negative serum or urine pregnancy test within 72 hours prior to the start of investigational product Must not be breastfeeding.
NCT06451757,Inclusion,"Presence of chronic fatigue (not attributable to otherwise treatable or reversible etiologies): Complaints of patient self-reported chronic fatigue for at least 3 months prior to the Screening Visit and recorded in the clinical patient files AND Presence of fatigue (raw total score >22 being a T-score >50), assessed by Neuro-QoL SFv1-F at Screening."
NCT05369065,Inclusion,Diagnosed hypertension with baseline: Office blood pressure of SBP of ≥ 140 mmHg and ≤ 180 mmHg and DBP ≥ 90 mmHg Mean 24-hour ambulatory SBP of ≥ 130 mmHg and ≤ 170 mmHg with ≥ 75% valid readings On stable oral anti-hypertension drug regimen consisting of up to a maximum of three drugs
NCT01940965,Inclusion,"Patient treated for at least 3 months prior to screening visit with one of following OADs at a stable dose of at least usual maintenance dose as described in the label a biguanide (metformin hydrochloride); a thiazolidinedione (TZD) (pioglitazone hydrochloride); an alpha-glucosidase inhibitor (alpha-GI) (acarbose, voglibose or miglitol); or a glinide (nateglinide, repaglinide or mitiglinide);"
NCT01889667,Inclusion,Females of child-bearing potential must have a negative serum pregnancy test result at screening and a negative urine pregnancy test at Visit 3. Females of non-childbearing potential are defined as postmenopausal who: had more than 24 months since last menstrual cycle with menopausal levels of FSH; age > 55 years old; or are surgically menopausal.
NCT06590324,Inclusion,Subject meets any of the following laboratory criteria at Screening: Alanine transaminase (ALT) or aspartate transaminase (AST) values > 1.5x the upper limit of normal (ULN) Total bilirubin >1.5 × ULN. Evidence of an active hepatitis B virus or hepatitis C virus infection History of a positive test for human immunodeficiency virus (HIV)
NCT05322122,Inclusion,"BMI 30-50, inclusive with either: Previous-sleeve gastrectomy (> 12 months) with either T2DM (defined as HbA1c > 6.5%) or weight regain; or T2DM without previous gastrectomy; or Undergoing laparoscopic single anastomosis duodenal-ileal bypass with sleeve (SADI-S) where duodeno-ileostomy is performed side to side with the MAGNET System and BMI > 40"
NCT01819272,Inclusion,Either was not treated with or had been on a stable treatment regimen with any of the following medications for a minimum of 2 months prior to Visit 1: Hormone replacement therapy (female subjects) Oral contraceptives (female subjects) Antihypertensive agents Lipid-lowering agents Thyroid replacement therapy Antidepressant agents Testosterone therapy (male subjects)
NCT04223895,Exclusion,A person who meets the following conditions within one month before the first administration date Excess alcohol: 21 cups / week for men and 14 cups / week for women. [1 glass = 50 mL of shochu or 30 mL of liquor or 250 mL of beer] Smokers exceeding 20 cigarettes per day
NCT01196104,Inclusion,Office spirometry at the investigator site Forced expiratory volume in 1 second (FEV1) ≥ 65% Third National Health and Nutrition Examination Survey (NHANES III) predicted Forced vital capacity (FVC) ≥ 65% NHANES III predicted Forced expiratory volume in 1 second as a percentage of forced vital capacity (FEV1/FVC) ≥ lower limit of normal (LLN)
NCT02426541,Exclusion,Recent Cardiovascular Events in a patient: Acute Coronary Syndrome (ACS) within 2 months prior to enrolment Hospitalization for unstable angina or acute myocardial infarction within 2 months prior to enrolment Acute Stroke or Transient Ischemic Attack (TIA) within two months prior to enrolment Less than two months post coronary artery revascularization
NCT02716519,Exclusion,"Current treatment (at the time of the Screening Visit) with any of the following: Systemic corticosteroids.
If corticosteroid treatment was for ≥ 10 days, there must be a 1 week interval between discontinuation and screening. Immunosuppressive agents Chemotherapeutic agents Antiviral agents Systemic antibiotic therapy for acute wound-related infection Topical antibiotic treatment of the target ulcer"
NCT00879970,Inclusion,"Age ≥ 50 years and evidence of vascular disease defined as ≥1of: prior myocardial infarction prior stroke coronary, carotid or peripheral artery revascularization ≥ 4 years earlier previous documented myocardial ischemia on either an exercise stress test or on any cardiac imaging, or previous unstable angina with ECG changes or cardiac enzyme elevation OR"
NCT00306384,Exclusion,"Is required to take or intends to continue taking any disallowed medication, any prescription medication, herbal treatment or over-the counter medication that may interfere with evaluation of the study medication, including: Weight-loss drugs Investigational antidiabetics, additional dipeptidyl peptidase-4 (DPP-4) and glucagon-like peptide-1 (GLP 1) inhibitors Incretin Mimetics, Oral or systemically injected glucocorticoids."
NCT00770952,Exclusion,"Is required to take or intends to continue taking any disallowed medication, any prescription medication, herbal treatment or over-the counter medication that may interfere with evaluation of the study medication, including: CYP2C9 inductors CYP2C9 inhibitors rifampicin fluconazole drugs used for treating type 2 diabetes (insulin, insulin analogous compounds and oral antidiabetic drugs)"
NCT03244800,Exclusion,Significant hepatic disease (except for non-alcoholic steatohepatitis or non-alcoholic fatty liver disease without portal hypertension or cirrhosis) and/or subjects with any of the following results at screening: Aspartate transaminase (AST) ≥ 3 × upper limit of normal (ULN) Alanine transaminase (ALT) ≥ 3 × ULN Total bilirubin ≥ 2 × ULN
NCT01619059,Exclusion,"Target Disease Exceptions History of diabetes insipidus Symptoms of poorly controlled diabetes that would preclude participation in this trial including but not limited to marked polyuria and polydipsia with greater than 10% weight loss during the three months prior to screening, or other signs and symptoms. History of diabetic ketoacidosis or hyperosmolar nonketotic coma."
NCT03861052,Inclusion,"Have HbA1c meeting the following criteria, as determined by the central laboratory at screening and baseline: for participants who are oral antihyperglycemic medication (OAM)-naïve at screening, ≥7.0% to ≤10.0% at both screening and baseline. for participants who have been taking OAM monotherapy at screening, ≥6.5% to ≤9.0% at screening, and ≥7.0% to ≤10.0% at baseline."
NCT06600724,Inclusion,"The affected limb must have adequate perfusion confirmed by vascular assessment.
Any of the following methods performed within 3 months of the first screening visit are acceptable: Ankle-Brachial Index (ABI) between 0.7 and ≤ 1.3; Toe-Brachial Index (TBI) ≥ 0.6; Transcutaneous Oxygen Measurement (TCOM) ≥ 40 mmHg; Pulse Volume Resistance (PVR): biphasic."
NCT02150824,Inclusion,To be eligible for Arm 1 Oral antidiabetic mono-therapy for the last 12 weeks prior to Informed Consent AND Glycosylated haemoglobin (HbA1c) >= 6.5% and <= 8.5% at Visit 1a Therapy-naïve patients or no antidiabetic treatment within 4 weeks prior to Informed Consent AND HbA1c >= 7.0% and <= 9.5% at Visit 1a.
NCT03444584,Exclusion,Significant hepatic disease (except for nonalcoholic steatohepatitis or nonalcoholic fatty liver disease without portal hypertension or cirrhosis) and/or participants with any of the following results at screening: Aspartate transaminase (AST) >= 3 × upper limit of normal (ULN) Alanine transaminase (ALT) >= 3 × ULN Total bilirubin (TBL) >= 2 × ULN
NCT00551538,Inclusion,"Have used: single or multiple OAMs for at least 3 months immediately prior to entering the study, including metformin, sulfonylurea, meglitinides (repaglinide, nateglinide), or alpha glucosidase inhibitors (acarbose, miglitol); or insulin (once or twice daily) for at least 3 months immediately prior to entering the study; or a combination of the above."
NCT06339086,Exclusion,"Laboratory tests meeting any of the following criteria at screening: Calcitonin ≥50ng/L (pg/mL); Blood amylase ≥3×ULN (upper limit of normal value); Blood lipase ≥3×ULN; Triglycerides ≥5.7mmol/L (500mg/dL); Alanine aminotransferase ≥3×ULN; Aspartate aminotransferase ≥3×ULN; Total bilirubin ≥2×ULN; Estimated glomerular filtration rate (eGFR) <60ml/min/1.73m2
(eGFR=175×Scr-1.234
(mg/dl)×age-0.179
(female×0.79),
Scr unit conversion: 1mg/dl = 88.4μmol/L)."
NCT00625859,Exclusion,"Hepatic and Gastrointestinal systems History of hepatic disease or known hepatic or biliary abnormalities, (with the exception of previously documented diagnosis of Gilbert's syndrome) and/or a history of biliary or gastrointestinal disorder, which might affect absorption, distribution, metabolism, or excretion of drugs (except appendectomy or cholecystectomy more than 12 weeks prior to the study)."
NCT06063109,Exclusion,"A person who meets the following conditions within one month of the first dose date Men consume an average of 21 cups/week of alcohol Women consume an average of 14 cups/week of alcohol (1 glass = 50mL of soju, 30mL of spirits, or 250mL of beer) An average of more than 20 cigarettes a day"
NCT00331487,Exclusion,"Treatment within 60 days of Visit 1 with any of the following: insulin systemic glucocorticoid therapy (excluding topical and inhaled preparations) combination glycemic therapy (two or more oral anti-diabetes medications) any lipid-lowering agent (including nicotinic acid, fibrates, bile acid resin binders, statins, d thyroxine or neomycin) any weight loss agent (prescription or over the counter)"
NCT02581488,Exclusion,"Current treatment (at the time of the Screening Visit) with any of the following: Systemic corticosteroids.
If corticosteroid treatment was for ≥ 10 days, there must be a 1 week interval between discontinuation and screening. Immunosuppressive agents Chemotherapeutic agents Antiviral agents Systemic antibiotic therapy (for any reason) or topical antibiotic treatment of the target ulcer"
NCT01203111,Inclusion,"in the treatment period: HbA1c level between 7,5% and 10% assessed between week -2 and week 0 Serum creatinine <= 135 µmol/L in men and <= 110 µmol/L in women Alanine aminotransferase (ALT) and/or Aspartate aminotransferase (AST) <= 3 times the upper limit of normal Negative pregnancy test for women of childbearing potential"
NCT06604871,Inclusion,Is willing to take one of the following insulins and can financially support the use of insulin preparations as required by the study per manufacturers labeling: Humalog (insulin lispro injection) Authorized generic insulin lispro NovoLog (insulin aspart injection) Authorized generic insulin aspart Admelog (insulin lispro injection) - for subjects aged 3 years and older only
NCT04345497,Inclusion,"If the female is of childbearing potential, she is practicing one of the following methods of birth control and will continue through the duration of the study: Condoms, sponge, diaphragm or intrauterine device; Oral or parenteral contraceptives for 3 months prior to Baseline Visit; Vasectomized partner; Total abstinence from sexual intercourse"
NCT04531462,Inclusion,"Glycated hemoglobin (HbA1c) ≥7.0% and ≤10.0% for patients at Visit 1 (screening).
If the patient is on treatment with oral antidiabetic drug(s) potentially associated with severe hypoglycaemia (e.g., sulfonylurea or glinides), the following HbA1c value is used as criterion HbA1c ≥7.5% and ≤10.0% for age ≥65 and <75 HbA1c ≥8.0% and ≤10.0% for age ≥75"
NCT06427083,Inclusion,"Patients with Type 2 diabetes who are scheduled to receive initial treatment with Enavogliflozin or Enavogliflozin Extended-Release Tablets based on the attending physician's medical judgment, within the following insurance coverage ranges: Enavogliflozin monotherapy Combination therapy of Enavogliflozin with two agents (metformin) Combination therapy of Enavogliflozin with three agents (metformin + DPP-4 inhibitor)"
NCT03596177,Exclusion,Significant hepatic disease (except for nonalcoholic steatohepatitis or nonalcoholic fatty liver disease without portal hypertension or cirrhosis) and/or participants with any of the following results at screening: Aspartate transaminase (AST) >= 3 × upper limit of normal (ULN) Alanine transaminase (ALT) >= 3 × ULN Total bilirubin >= 2 × ULN
NCT01568866,Exclusion,Second malignancy within the past 3 years except: adequately treated basal cell or squamous cell skin cancer carcinoma in situ of the cervix prostate cancer < Gleason score 6 with stable prostate-specific antigen (PSA) over 12 months breast carcinoma in situ with full surgical resection treated medullary or papillary thyroid cancer
NCT01831726,Inclusion,"Patients had pre-identified tumor with a mutation and/or translocation of one of the known kinase targets of dovitinib.
The qualifying alteration were assessed and reported by a CLIA-certified laboratory.
The mutations included: FGFR 1-3 (amplifications were also allowed) PDGFRα or PDGFRβ VEGFR1-2 (KDR) FLT3, cKIT (amplifications are also allowed), RET, TrkA (NTRK1), or CSF-1R"
NCT04299048,Inclusion,Will receive the following for colorectal cancer: FOLFOX +/- Biologic (Bevacizumab or Cetuximab/Panitumumab) or FOLFIRI +/- Biologic (Bevacizumab or Cetuximab/Panitumumab) or FOLFOXIRI +/- Biologic (Bevacizumab or Cetuximab/Panitumumab) or Pembrolizumab for MSI-H • Will be entering the study at the first or second cycle of their current course of anti-cancer treatment/ therapy.
NCT02855125,Exclusion,Treatment with any of the following within the specified time frame prior to the study drug administration: Major surgery within prior 4 weeks and minor surgery within 7 days; Radiotherapy for extended field within prior 4 weeks or limited field within prior 2 weeks; Any anticancer therapy or investigational agent within prior 3 weeks.
NCT03739710,Exclusion,"History or evidence of cardiac abnormalities within the 6 months prior to enrollment which include Serious, uncontrolled cardiac arrhythmia or clinically significant electrocardiogram abnormalities including second degree (Type II) or third degree atrioventricular block. Cardiomyopathy, myocardial infarction, acute coronary syndromes (including unstable angina pectoris), coronary angioplasty, stenting or bypass grafting. Symptomatic pericarditis."
NCT00290355,Inclusion,"The operative technique for resection of the patient's tumour involves at least a lobectomy or a sleeve lobectomy, conforming to all of the following criteria: Removal of all gross disease with negative resection margins, by lobectomy, sleeve resection, bilobectomy or pneumonectomy, based on intra-operative findings. The level of nodal sampling is at least as follows:"
NCT04385368,Exclusion,"History of another primary malignancy, except for Malignancy treated with curative intent and with no known active disease ≥5 years before the first dose of IP and of low potential risk for recurrence Adequately treated non-melanoma skin cancer or lentigo maligna without evidence of disease Adequately treated carcinoma-in-situ without evidence of disease"
NCT04725188,Inclusion,Has progressive disease (PD) on treatment with one prior anti-programmed cell death 1 (PD-1)/ programmed cell death ligand 1 (PD-L1) monoclonal antibody (mAb) administered either as monotherapy or in combination with other checkpoint inhibitors or other therapies Retreatment with the same anti-PD-L1/PD-L1 mAb is acceptable in the overall course of treatment
NCT03743064,Exclusion,"Reversible causes of reduced food intake, as determined by the Investigator.
These causes may include but are not limited to: NCI CTCAE Grade 3 or 4 oral mucositis, NCI CTCAE Grade 3 or 4 GI disorders [nausea, vomiting, diarrhea, and constipation], mechanical obstructions making patient unable to eat, or severe depression"
NCT05553808,Exclusion,"History or evidence of cardiac abnormalities within the 6 months prior to enrollment which include Serious, uncontrolled cardiac arrhythmia or clinically significant electrocardiogram abnormalities including second degree (Type II) or third degree atrioventricular block. Cardiomyopathy, myocardial infarction, acute coronary syndromes (including unstable angina pectoris), coronary angioplasty, stenting or bypass grafting. Symptomatic pericarditis."
NCT02529995,Inclusion,"Radiological documentation of disease progression while on a previous continuous treatment with an approved EGFR TKI.
In addition other lines of therapy may have been given Documented EGFR mutation (at any time since the initial diagnosis of NSCLC) known to be associated with EGFR TKI sensitivity (including G719X, exon 19 deletion, L858R, L861Q)"
NCT01609556,Inclusion,"Time from prior therapy: Systemic anti-neoplastic therapy: five half-lives or four weeks, whichever is shorter (6 weeks for prior nitrosoureas or mitomycin C). Radiotherapy: wide-field radiotherapy (for example, greater than [>] 30 percent [%] of marrow-bearing bones) completed at least four weeks, or focal radiation completed at least two weeks, prior to starting study drug."
NCT02066636,Exclusion,"Medical History and Concurrent Diseases Subjects with a history of interstitial lung disease Subjects with active, known or suspected autoimmune disease Subject whom participated in either arm of the following clinical trials CA209-017, CA209-057, CA209-026, and CA184-104 or received prior treatment with anti-programmed death 1 (PD-1) or anti-programmed death-ligand 1 (PDL1) experimental agents"
NCT03310619,Inclusion,Subject must have Positron emission tomography (PET)-positive (Deauville score 4 or 5) and computed tomography (CT) measurable disease as per Lugano Classification Sum of product of perpendicular diameters (SPD) of up to 6 index lesions ≥ 25 cm2 by CT scan (not applicable to Arm A or B or subjects with Richter's transformation)
NCT03693300,Exclusion,History of another primary malignancy except for: Malignancy treated with curative intent and with no known active disease ≥5 years before the first dose of IP and of low potential risk for recurrence. Adequately treated non-melanoma skin cancer or lentigo maligna without evidence of disease. Adequately treated carcinoma in situ without evidence of disease.
NCT02020577,Exclusion,"Radiotherapy within 4 weeks prior to the start of study treatment, except as follows: Palliative radiation to target organs other than chest may be allowed up to 2 weeks prior to study treatment, and Single dose palliative treatment for symptomatic metastasis outside above allowance to be discussed with sponsor prior to enrolling."
NCT03743051,Exclusion,"Reversible causes of reduced food intake, as determined by the Investigator.
These causes may include but are not limited to: NCI CTCAE Grade 3 or 4 oral mucositis, NCI CTCAE Grade 3 or 4 GI disorders [nausea, vomiting, diarrhea, and constipation], mechanical obstructions making patient unable to eat, or severe depression"
NCT06666491,Exclusion,"The participant has taken or will likely require during the study the use of: Histamine-2 blockers (restricted to first 3 days whilst receiving CQ) Antacids (restricted to first 3 days whilst receiving CQ) Drugs of the biguanide class (i.e., phenformin, metformin, buformin) Anti-arrhythmic agents (i.e., dofetilide, procainamide, pilsicainide) Medications that prolong the QTc interval"
NCT02198807,Exclusion,"Concomitant disease masking assessment of response including abnormal liver function tests with bilirubin > 40 µmol/L, aspartate aminotransferase (ASAT) and alanine aminotransferase (ALAT) levels > x 2 upper limit of normal impaired renal function with creatinine level > x 2 upper limit of normal haemoglobin level < 7.5g/dl white cell count > 12000/µL"
NCT01213966,Inclusion,"Presence of mono-infection of P. falciparum or P. vivax confirmed by: Fever, as defined by axillary temperature ≥ 37.5°C or oral/rectal/tympanic temperature ≥ 38°C, or history of fever in the previous 24 hours (history of fever must be documented) and, Microscopically confirmed parasite infection, 5,000 to 50,000 asexual parasite count/µl of blood"
NCT05019729,Inclusion,"Postmenopausal for at least 1 year, post-hysterectomy or bilateral oophorectomy, or if of childbearing potential: Negative beta-human chorionic gonadotropin (beta-HCG) pregnancy test (urine or serum) on day of enrollment, and prior to product administration and CHMI, and Agrees to use an effective means of birth control through the duration of study participation"
NCT02783833,Exclusion,"Resting vital signs (measured after 5 minutes in the supine position) at screening, pre-dose (Part A) or pre-inoculation (Part B) outside of the following study-specific normal ranges: tympanic body temperature < 38.0 °C 90 < SBP < 140 mmHg 50 < DBP < 90 mmHg 40 < pulse rate < 100 bpm"
NCT01231503,Exclusion,"Acute or chronic illness determined by clinical or physical examination and laboratory screening tests including, but not limited to: Any confirmed or suspected immunosuppressive or immunodeficient condition, based on medical history and physical examination. A family history of congenital or hereditary immunodeficiency. Major congenital defects. History of any neurological disorders or seizures."
NCT04206332,Inclusion,"Postmenopausal for at least 1 year, post-hysterectomy or bilateral oophorectomy, or if of childbearing potential: Negative beta-human chorionic gonadotropin (beta-HCG) pregnancy test (urine or serum) on day of enrollment, and prior to product administration and CHMI, and Agrees to use an effective means of birth control through the duration of study participation"
NCT02773979,Inclusion,"Women of childbearing potential* must have a negative serum pregnancy test at screening and a negative urine pregnancy test prior to each vaccination and on the day of malaria challenge. Not sterilized via bilateral tubal ligation, bilateral oophorectomy, hysterectomy, or menopausal and still menstruating or < 1 year of the last menses."
NCT02773979,Exclusion,"Asthma, other than mild, well-controlled asthma*. Cold or exercise induced asthma controlled with inhaled medications other than inhaled corticosteroids is permissible.
Subjects should be excluded if they require daily bronchodilator use, or have had an asthma exacerbation requiring oral/parenteral steroid use or have used theophylline or inhaled corticosteroids in the past year."
NCT02783820,Exclusion,"Resting vital signs (measured after 5 minutes in the supine position) at screening, pre-dose (Part A) or pre-inoculation (Part B) outside of the following study-specific normal ranges: tympanic body temperature < 38.0 °C 90 < SBP < 140 mmHg 50 < DBP < 90 mmHg 40 < pulse rate < 100 bpm"
NCT03083847,Exclusion,"Reported history of: Sickle cell disease, sickle cell trait, or other hemoglobinopathies Splenectomy or functional asplenia Systemic anaphylaxis Any allergic reactions to study drugs (pyrimethamine, chloroquine) or NSAIDs, atovaquone, proguanil Documented history of chronic or active neurologic disease (including seizures, uncontrolled migraine headaches) Psoriasis or porphyria Ocular diseases including retinopathy or visual field defects"
NCT04368910,Inclusion,"Presence of acute uncomplicated P. vivax mono-infection confirmed by: Fever, as defined by axillary/tympanic temperature ≥37.5°C or oral/rectal temperature ≥38°C, or history of fever in the previous 24 hours (history of fever must be documented) and, Positive microscopy of P. vivax with parasite density ≥250/ μL of blood (including at least 50% of asexual parasites)."
NCT03168854,Inclusion,"Women of childbearing potential* must have a negative serum pregnancy test at screening and a negative urine pregnancy test prior to each mosquito exposure**. Not sterilized via bilateral tubal ligation, bilateral oophorectomy, or hysterectomy, or, if menopausal, still menstruating or < 1 year of the last menses. Study vaccination or CHMI"
